1603.17 | 2492
1603.44 | 2498
1603.71 | 2506
1603.98 | 2515
1604.26 | 2528
1604.53 | 2532
1604.8 | 2527
1605.07 | 2531
1605.34 | 2534
1605.62 | 2534
1605.89 | 2535
1606.16 | 2535
1606.43 | 2544
1606.7 | 2535
1606.98 | 2536
1607.25 | 2534
1607.52 | 2535
1607.79 | 2525
1608.06 | 2528
1608.34 | 2524
1608.61 | 2538
1608.88 | 2541
1609.15 | 2550
1609.42 | 2561
1609.7 | 2561
1609.97 | 2567
1610.24 | 2564
1610.51 | 2573
1610.78 | 2579
1611.06 | 2577
1611.33 | 2576
1611.6 | 2581
1611.87 | 2590
1612.14 | 2581
1612.42 | 2590
1612.69 | 2597
1612.96 | 2604
1613.23 | 2594
1613.5 | 2586
1613.78 | 2595
1614.05 | 2587
1614.32 | 2592
1614.59 | 2583
1614.86 | 2574
1615.14 | 2567
1615.41 | 2568
1615.68 | 2561
1615.95 | 2560
1616.22 | 2568
1616.5 | 2566
1616.77 | 2574
1617.04 | 2572
1617.31 | 2559
1617.58 | 2558
1617.86 | 2560
1618.13 | 2566
1618.4 | 2567
1618.67 | 2571
1618.94 | 2575
1619.22 | 2568
1619.49 | 2558
1619.76 | 2567
1620.03 | 2566
1620.3 | 2559
1620.58 | 2545
1620.85 | 2542
1621.12 | 2542
1621.39 | 2545
1621.66 | 2542
1621.94 | 2542
1622.21 | 2546
1622.48 | 2539
1622.75 | 2536
1623.02 | 2529
1623.3 | 2533
1623.57 | 2532
1623.84 | 2537
1624.11 | 2544
1624.38 | 2537
1624.66 | 2532
1624.93 | 2528
1625.2 | 2526
1625.47 | 2523
1625.74 | 2523
1626.02 | 2522
1626.29 | 2520
1626.56 | 2514
1626.83 | 2508
1627.1 | 2500
1627.38 | 2502
1627.65 | 2504
1627.92 | 2502
1628.19 | 2505
1628.46 | 2506
1628.74 | 2513
1629.01 | 2507
1629.28 | 2504
1629.55 | 2495
1629.82 | 2498
1630.1 | 2493
1630.37 | 2484
1630.64 | 2486
1630.91 | 2489
1631.18 | 2478
1631.46 | 2480
1631.73 | 2485
1632 | 2484
1632.27 | 2476
1632.54 | 2470
1632.82 | 2464
1633.09 | 2454
1633.36 | 2448
1633.63 | 2448
1633.9 | 2437
1634.18 | 2429
1634.45 | 2414
1634.72 | 2407
1634.99 | 2400
1635.26 | 2389
1635.54 | 2389
1635.81 | 2381
1636.08 | 2378
1636.35 | 2371
1636.62 | 2372
1636.9 | 2362
1637.17 | 2362
1637.44 | 2351
1637.71 | 2356
1637.98 | 2356
1638.26 | 2351
1638.53 | 2352
1638.8 | 2342
1639.07 | 2344
1639.34 | 2342
1639.62 | 2340
1639.89 | 2336
1640.16 | 2332
1640.43 | 2328
1640.7 | 2321
1640.98 | 2323
1641.25 | 2318
1641.52 | 2329
1641.79 | 2321
1642.06 | 2315
1642.34 | 2311
1642.61 | 2304
1642.88 | 2298
1643.15 | 2282
1643.42 | 2281
1643.7 | 2264
1643.97 | 2253
1644.24 | 2249
1644.51 | 2246
1644.78 | 2242
1645.06 | 2239
1645.33 | 2241
1645.6 | 2240
1645.87 | 2236
1646.14 | 2229
1646.42 | 2231
1646.69 | 2232
1646.96 | 2231
1647.23 | 2227
1647.5 | 2218
1647.78 | 2208
1648.05 | 2192
1648.32 | 2186
1648.59 | 2170
1648.86 | 2164
1649.14 | 2167
1649.41 | 2159
1649.68 | 2153
1649.95 | 2145
1650.22 | 2145
1650.5 | 2136
1650.77 | 2146
1651.04 | 2153
1651.31 | 2150
1651.58 | 2150
1651.86 | 2151
1652.13 | 2152
1652.4 | 2153
1652.67 | 2148
1652.94 | 2141
1653.22 | 2136
1653.49 | 2135
1653.76 | 2130
1654.03 | 2127
1654.3 | 2136
1654.58 | 2149
1654.85 | 2154
1655.12 | 2165
1655.39 | 2175
1655.66 | 2178
1655.94 | 2188
1656.21 | 2191
1656.48 | 2194
1656.75 | 2200
1657.02 | 2209
1657.3 | 2203
1657.57 | 2197
1657.84 | 2203
1658.11 | 2193
1658.38 | 2190
1658.66 | 2193
1658.93 | 2207
1659.2 | 2216
1659.47 | 2214
1659.74 | 2215
1660.02 | 2213
1660.29 | 2216
1660.56 | 2207
1660.83 | 2200
1661.1 | 2196
1661.38 | 2206
1661.65 | 2205
1661.92 | 2190
1662.19 | 2196
1662.46 | 2198
1662.74 | 2192
1663.01 | 2193
1663.28 | 2204
1663.55 | 2202
1663.82 | 2206
1664.1 | 2199
1664.37 | 2198
1664.64 | 2195
1664.91 | 2200
1665.18 | 2208
1665.46 | 2205
1665.73 | 2195
1666 | 2190
1666.27 | 2188
1666.54 | 2201
1666.82 | 2191
1667.09 | 2187
1667.36 | 2184
1667.63 | 2182
1667.9 | 2185
1668.18 | 2179
1668.45 | 2184
1668.72 | 2190
1668.99 | 2201
1669.26 | 2199
1669.54 | 2198
1669.81 | 2204
1670.08 | 2203
1670.35 | 2217
1670.62 | 2229
1670.9 | 2229
1671.17 | 2236
1671.44 | 2238
1671.71 | 2243
1671.98 | 2253
1672.26 | 2257
1672.53 | 2253
1672.8 | 2255
1673.07 | 2259
1673.34 | 2258
1673.62 | 2249
1673.89 | 2260
1674.16 | 2259
1674.43 | 2261
1674.7 | 2265
1674.98 | 2262
1675.25 | 2268
1675.52 | 2278
1675.79 | 2280
1676.06 | 2282
1676.34 | 2288
1676.61 | 2290
1676.88 | 2283
1677.15 | 2296
1677.42 | 2297
1677.7 | 2308
1677.97 | 2302
1678.24 | 2301
1678.51 | 2302
1678.78 | 2299
1679.06 | 2306
1679.33 | 2309
1679.6 | 2312
1679.87 | 2323
1680.14 | 2325
1680.42 | 2316
1680.69 | 2318
1680.96 | 2320
1681.23 | 2310
1681.5 | 2316
1681.78 | 2322
1682.05 | 2326
1682.32 | 2327
1682.59 | 2330
1682.86 | 2345
1683.14 | 2341
1683.41 | 2341
1683.68 | 2346
1683.95 | 2353
1684.22 | 2355
1684.5 | 2349
1684.77 | 2346
1685.04 | 2343
1685.31 | 2342
1685.58 | 2341
1685.86 | 2339
1686.13 | 2344
1686.4 | 2341
1686.67 | 2343
1686.94 | 2348
1687.22 | 2353
1687.49 | 2362
1687.76 | 2364
1688.03 | 2355
1688.3 | 2353
1688.58 | 2366
1688.85 | 2366
1689.12 | 2364
1689.39 | 2370
1689.66 | 2363
1689.94 | 2364
1690.21 | 2366
1690.48 | 2372
1690.75 | 2377
1691.02 | 2382
1691.3 | 2386
1691.57 | 2391
1691.84 | 2401
1692.11 | 2396
1692.38 | 2390
1692.66 | 2397
1692.93 | 2404
1693.2 | 2399
1693.47 | 2397
1693.74 | 2390
1694.02 | 2374
1694.29 | 2371
1694.56 | 2361
1694.83 | 2362
1695.1 | 2356
1695.38 | 2358
1695.65 | 2363
1695.92 | 2359
1696.19 | 2353
1696.46 | 2354
1696.74 | 2355
1697.01 | 2359
1697.28 | 2364
1697.55 | 2370
1697.82 | 2384
1698.1 | 2388
1698.37 | 2381
1698.64 | 2379
1698.91 | 2380
1699.18 | 2385
1699.46 | 2385
1699.73 | 2385
1700 | 2375
1700.27 | 2375
1700.54 | 2367
1700.82 | 2371
1701.09 | 2377
1701.36 | 2376
1701.63 | 2370
1701.9 | 2369
1702.18 | 2371
1702.45 | 2372
1702.72 | 2380
1702.99 | 2378
1703.26 | 2369
1703.54 | 2366
1703.81 | 2368
1704.08 | 2365
1704.35 | 2364
1704.62 | 2364
1704.9 | 2354
1705.17 | 2348
1705.44 | 2350
1705.71 | 2348
1705.98 | 2342
1706.26 | 2342
1706.53 | 2349
1706.8 | 2344
1707.07 | 2331
1707.34 | 2330
1707.62 | 2331
1707.89 | 2322
1708.16 | 2318
1708.43 | 2304
1708.7 | 2301
1708.98 | 2304
1709.25 | 2304
1709.52 | 2295
1709.79 | 2283
1710.06 | 2279
1710.34 | 2276
1710.61 | 2263
1710.88 | 2259
1711.15 | 2248
1711.42 | 2226
1711.7 | 2220
1711.97 | 2219
1712.24 | 2221
1712.51 | 2218
1712.78 | 2218
1713.06 | 2219
1713.33 | 2209
1713.6 | 2199
1713.87 | 2186
1714.14 | 2180
1714.42 | 2180
1714.69 | 2178
1714.96 | 2178
1715.23 | 2177
1715.5 | 2173
1715.78 | 2179
1716.05 | 2177
1716.32 | 2184
1716.59 | 2180
1716.86 | 2173
1717.14 | 2172
1717.41 | 2183
1717.68 | 2180
1717.95 | 2185
1718.22 | 2183
1718.5 | 2178
1718.77 | 2178
1719.04 | 2170
1719.31 | 2161
1719.58 | 2147
1719.86 | 2136
1720.13 | 2140
1720.4 | 2142
1720.67 | 2143
1720.94 | 2146
1721.22 | 2138
1721.49 | 2135
1721.76 | 2134
1722.03 | 2119
1722.3 | 2113
1722.58 | 2107
1722.85 | 2098
1723.12 | 2094
1723.39 | 2091
1723.66 | 2078
1723.94 | 2075
1724.21 | 2081
1724.48 | 2078
1724.75 | 2071
1725.02 | 2069
1725.3 | 2063
1725.57 | 2059
1725.84 | 2062
1726.11 | 2058
1726.38 | 2058
1726.66 | 2051
1726.93 | 2046
1727.2 | 2033
1727.47 | 2041
1727.74 | 2045
1728.02 | 2044
1728.29 | 2046
1728.56 | 2031
1728.83 | 2035
1729.1 | 2029
1729.38 | 2022
1729.65 | 2014
1729.92 | 2017
1730.19 | 2005
1730.46 | 1999
1730.74 | 1989
1731.01 | 1992
1731.28 | 1995
1731.55 | 1995
1731.82 | 2005
1732.1 | 2014
1732.37 | 2007
1732.64 | 2016
1732.91 | 2026
1733.18 | 2030
1733.46 | 2037
1733.73 | 2043
1734 | 2044
1734.27 | 2044
1734.54 | 2052
1734.82 | 2056
1735.09 | 2050
1735.36 | 2042
1735.63 | 2051
1735.9 | 2057
1736.18 | 2062
1736.45 | 2058
1736.72 | 2053
1736.99 | 2047
1737.26 | 2049
1737.54 | 2050
1737.81 | 2047
1738.08 | 2046
1738.35 | 2045
1738.62 | 2056
1738.9 | 2054
1739.17 | 2048
1739.44 | 2043
1739.71 | 2050
1739.98 | 2045
1740.26 | 2044
1740.53 | 2042
1740.8 | 2046
1741.07 | 2049
1741.34 | 2048
1741.62 | 2046
1741.89 | 2047
1742.16 | 2044
1742.43 | 2052
1742.7 | 2060
1742.98 | 2061
1743.25 | 2054
1743.52 | 2053
1743.79 | 2049
1744.06 | 2051
1744.34 | 2051
1744.61 | 2045
1744.88 | 2049
1745.15 | 2037
1745.42 | 2047
1745.7 | 2049
